Epoch,Loss,Accuracy,VAL_Loss,VAL_Accuracy
1,0.008928905047970132,0.6145721326559751,0.020064103424549104,0.261
2,0.007786463149578984,0.6669639803843456,0.018096940219402315,0.29475
3,0.007005273970940126,0.6916880250730651,0.016554501831531523,0.34675
4,0.006553643519111206,0.7131756983053118,0.016016257584095,0.394
5,0.006145703732725933,0.7300379691945383,0.015317858099937439,0.39375
6,0.005910407134832843,0.7393064011760931,0.015444449692964555,0.397
7,0.00574286780610076,0.7463855230547398,0.013749560743570328,0.43525
8,0.00560866458320223,0.7507958723924824,0.01531264752149582,0.40675
9,0.005492181569497231,0.755156865302784,0.014505768895149231,0.40875
