Epoch,Loss,Accuracy,VAL_Loss,VAL_Accuracy
5,0.00659073941773198,0.6966906515400968,0.01360113725066185,0.52625
6,0.005983285484318806,0.7259907421443957,0.013793172329664231,0.52475
7,0.005496155115155315,0.7485219512711043,0.015130956262350082,0.52175
8,0.005094994227959604,0.7667397611854003,0.01694646456837654,0.5215
9,0.005079777412690902,0.7672967837236604,0.015948326617479323,0.5205
10,0.0048056471157364635,0.77936795569203,0.018112871944904328,0.51775
